Fecha	Distancia	angCara_+X	angCara_+Y	angCara_+Z	angCara_-X	angCara_-Y	angCara_-Z	angPanel_1	angPanel_2	angPanel_3	angPanel_4
2023-12-21 00:33:41	147169643.5124737	152.66565819897218	64.70598412698212	99.68368200739053	27.33434180102782	115.29401587301788	80.31631799260948	48.513011691525335	24.41358567672873	24.138208074041756	23.23874293856378
2023-12-21 00:33:50	147169646.88784558	152.47050351838305	64.70646027883402	100.1550335094889	27.52949648161695	115.293539721166	79.8449664905111	48.93908705629653	24.564222357895616	24.285948575197224	23.39469979172183
2023-12-21 00:33:59	147169653.3149971	152.2667220072277	64.70621023050226	100.62647716614657	27.73327799277231	115.29378976949774	79.37352283385344	49.36497141464416	24.720176339548708	24.439131848863543	23.55635097831847
2023-12-21 00:34:07	147169657.67649963	152.05627156138672	64.70681394937925	101.09731694977467	27.943728438613274	115.29318605062075	78.90268305022535	49.79059837177216	24.88254501695364	24.598861671766766	23.724759555900636
2023-12-21 00:34:16	147169662.66392356	151.83802817317692	64.70629684628061	101.56642792196294	28.161971826823088	115.29370315371939	78.43357207803707	50.21425173413008	25.049000312314536	24.76280868218655	23.897575662065837
2023-12-21 00:34:24	147169670.70259723	151.61279578696798	64.70577137350381	102.03479715297996	28.387204213032028	115.29422862649619	77.96520284702005	50.63721820050921	25.220756049440045	24.932181431795964	24.076001140470233
2023-12-21 00:34:33	147169676.58442217	151.3799217708728	64.70662661783444	102.50664622191512	28.6200782291272	115.29337338216557	77.49335377808488	51.06378920057518	25.400531990787577	25.109680622588634	24.262791026779315
2023-12-21 00:34:42	147169685.64864665	151.14046012235002	64.70514474577101	102.97334264595287	28.85953987764997	115.294855254229	77.02665735404715	51.48488354885793	25.581628937924833	25.28863696146597	24.45112947220406
2023-12-21 00:34:50	147169692.64550817	150.89377470457973	64.70519736552164	103.44348457678221	29.106225295420273	115.29480263447834	76.55651542321779	51.9095996717698	25.7706843193911	25.475654911926426	24.647738154488607
2023-12-21 00:34:59	147169700.17912108	150.64086784273297	64.7053335222488	103.91280992467398	29.359132157267037	115.2946664777512	76.08719007532602	52.333586444258366	25.964637118892806	25.667686980371304	24.849485670986617
2023-12-21 00:35:08	147169710.76056805	150.3815525959245	64.70448963437381	104.38028322678916	29.61844740407553	115.29551036562619	75.61971677321085	52.75555317601838	26.161999866773737	25.863244154936186	25.054860903302504
2023-12-21 00:35:16	147169719.3174884	150.11604881639255	64.70383770833617	104.84777349982427	29.883951183607447	115.29616229166383	75.15222650017571	53.1775837156588	26.36444254808285	26.06398872114463	25.26553850630874
2023-12-21 00:35:25	147169728.40859622	149.84453259920974	64.70506192747193	105.31778499365848	30.15546740079026	115.29493807252808	74.68221500634154	53.602490814938385	26.5743918151175	26.272339912189892	25.483956626956775
2023-12-21 00:35:34	147169740.5495709	149.56690147011636	64.70561350042158	105.78676708295507	30.433098529883637	115.29438649957841	74.21323291704492	54.02622349597435	26.788029598983442	26.48448412930551	25.706247831144026
2023-12-21 00:35:42	147169750.57225707	149.28400913251303	64.70631776470469	106.25483269733226	30.715990867486983	115.29368223529531	73.74516730266774	54.4491561327179	27.00596804833327	26.701031538777325	25.933002229939362
2023-12-21 00:35:51	147169763.77852026	148.99538774702987	64.7063213234583	106.72181703996397	31.004612252970148	115.29367867654172	73.27818296003603	54.870866338086536	27.227302486938683	26.921073043295767	26.163309030729156
2023-12-21 00:36:00	147169774.8693741	148.7004813465655	64.70461507103896	107.1875111974204	31.29951865343449	115.29538492896104	72.8124888025796	55.29085162024459	27.451005961335042	27.14357731092747	26.39613881043816
2023-12-21 00:36:08	147169786.4495339	148.40132373943885	64.70623344056159	107.65582146260068	31.598676260561135	115.29376655943841	72.34417853739932	55.714238876573205	27.682937548242002	27.37439965888498	26.637345675836226
2023-12-21 00:36:17	147169801.16334137	148.09661299051555	64.70401646975947	108.11936382801629	31.90338700948446	115.29598353024055	71.88063617198371	56.1321001016423	27.91361198613212	27.604057283742456	26.877387399990035
2023-12-21 00:36:25	147169813.71738154	147.7866473018267	64.70339048472749	108.58514119395498	32.21335269817331	115.29660951527251	71.41485880604502	56.55247024779978	28.150738997379445	27.840250034001986	27.124024644253243
2023-12-21 00:36:34	147169829.36242777	147.47193641413557	64.70576886006864	109.05421956687894	32.52806358586444	115.29423113993138	70.94578043312107	56.97673480554733	28.395892369600436	28.084549806852017	27.37881934353123
2023-12-21 00:36:43	147169843.02437836	147.15260286550424	64.70392118600675	109.51752262796204	32.847397134495765	115.29607881399325	70.48247737203798	57.39447581477293	28.638650957488213	28.326539094950608	27.631267443404358
