Fecha	Distancia	cosCara_+X	cosCara_+Y	cosCara_+Z	cosCara_-X	cosCara_-Y	cosCara_-Z	cosPanel_1	cosPanel_2	cosPanel_3	cosPanel_4
2023-12-21 00:44:47	147171383.0008219	-0.5703844831154155	0.42730254565628667	-0.701479918384566	0.5703844831154155	-0.42730254565628667	0.701479918384566	0.17101525491789407	0.6958596948919282	0.6994396731226422	0.7016996957985384
2023-12-21 00:44:55	147171420.85491365	-0.5639824395013153	0.42732707845983636	-0.7066225130500203	0.5639824395013153	-0.42732707845983636	0.7066225130500203	0.16436411892023003	0.6915787992016327	0.6951661042025576	0.6973443621638376
2023-12-21 00:45:04	147171459.00513485	-0.5575326142851654	0.4273166027302455	-0.711728814254018	0.5575326142851654	-0.4273166027302455	0.711728814254018	0.15768613805546922	0.6872400963234572	0.6908345265653504	0.6929308212809078
2023-12-21 00:45:12	147171499.99331668	-0.5510364609370837	0.4272922656413093	-0.7167845830101615	0.5510364609370837	-0.4272922656413093	0.7167845830101615	0.15100258169408864	0.6828603580841388	0.6864616062516149	0.6884755102802422
2023-12-21 00:45:21	147171538.77281496	-0.5444992632466064	0.4272965071799751	-0.7217605193384413	0.5444992632466064	-0.4272965071799751	0.7217605193384413	0.14435791952263347	0.6784748277997973	0.682082376791554	0.684013033417703
2023-12-21 00:45:30	147171577.9748243	-0.5379127038396775	0.42723431020158426	-0.7267191804503746	0.5379127038396775	-0.42723431020158426	0.7267191804503746	0.13765637390599794	0.6740069602351435	0.6776207576023849	0.6794683158954536
2023-12-21 00:45:38	147171619.92766818	-0.5312804396941944	0.4272867452184852	-0.7315511819134304	0.5312804396941944	-0.4272867452184852	0.7315511819134304	0.13106775044196936	0.6695944365200253	0.6732135585508129	0.6749760957148334
2023-12-21 00:45:47	147171659.70698312	-0.5246098248839517	0.427240767949561	-0.7363761659892986	0.5246098248839517	-0.427240767949561	0.7363761659892986	0.12440421834198731	0.6650830900455242	0.6687076260662835	0.6703858053786705
2023-12-21 00:45:56	147171702.26127246	-0.5178919824313251	0.42726763862762684	-0.741100708078817	0.5178919824313251	-0.42726763862762684	0.741100708078817	0.1178134683396232	0.6605948580627148	0.6642240881155168	0.6658164562447267
2023-12-21 00:46:04	147171742.65151	-0.5111356982285132	0.4273137116063001	-0.7457501524436304	0.5111356982285132	-0.4273137116063001	0.7457501524436304	0.11125496812744053	0.6560955735605488	0.659729028290645	0.6612348713407887
2023-12-21 00:46:13	147171783.3078053	-0.5043341739911182	0.4272917242046673	-0.7503791197594046	0.5043341739911182	-0.4272917242046673	0.7503791197594046	0.10464287631999691	0.6515155121400713	0.6551531383526141	0.656572676823763
2023-12-21 00:46:22	147171826.82726315	-0.49748831459742154	0.4272825177053494	-0.7549404128157368	0.49748831459742154	-0.4272825177053494	0.7549404128157368	0.09805163840742628	0.6469156498786715	0.6505570109264325	0.6518895310445203
2023-12-21 00:46:30	147171868.05524072	-0.49060587954771423	0.42720829119790826	-0.7594728085224494	0.49060587954771423	-0.42720829119790826	0.7594728085224494	0.09141842810340114	0.6422430981994056	0.645888117796983	0.6471339147617472
2023-12-21 00:46:39	147171912.13690057	-0.48367676867074677	0.4273059575545885	-0.7638497248062482	0.48367676867074677	-0.4273059575545885	0.7638497248062482	0.08494727797598771	0.6376679831832044	0.641315482640212	0.6424719513819275
2023-12-21 00:46:48	147171953.96051416	-0.47671573956179003	0.42723531910521345	-0.7682526184551031	0.47671573956179003	-0.42723531910521345	0.7682526184551031	0.07834553098495307	0.6329461815303923	0.6365965644020604	0.6376652677595721
2023-12-21 00:46:56	147171996.0807651	-0.4697121198776407	0.4272130736204711	-0.7725668347578756	0.4697121198776407	-0.4272130736204711	0.7725668347578756	0.07179833189465541	0.6282323400951911	0.6318850031367071	0.6328648329009894
2023-12-21 00:47:05	147172040.99610192	-0.46266924964042966	0.4272195725035862	-0.776801520535983	0.46266924964042966	-0.4272195725035862	0.776801520535983	0.06529098402532614	0.6235140267756586	0.6271684582202711	0.6280585785659677
