Fecha	Distancia	cosCara_+X	cosCara_+Y	cosCara_+Z	cosCara_-X	cosCara_-Y	cosCara_-Z	cosPanel_1	cosPanel_2	cosPanel_3
2023-12-21 05:43:35	147169930.54836312	-0.4840381604416497	0.4276924321950533	-0.763404376906069	0.4840381604416497	-0.4276924321950533	0.763404376906069	0.08563618057996009	0.6381989699527479	0.6418445235248059
2023-12-21 05:43:43	147169975.64592132	-0.4770776493186764	0.4276862489590003	-0.7677769135445182	0.4770776493186764	-0.4276862489590003	0.7677769135445182	0.07908947251116434	0.6335256165639158	0.637173779723313
2023-12-21 05:43:52	147170018.8026203	-0.470078863850246	0.4276010286459322	-0.7721290190519992	0.470078863850246	-0.4276010286459322	0.7721290190519992	0.0724868305799895	0.6287679700156197	0.632418730484227
2023-12-21 05:44:00	147170062.25561398	-0.4630378079176991	0.42766052227215084	-0.7763391437565693	0.4630378079176991	-0.42766052227215084	0.7763391437565693	0.06602530707156118	0.6240904162297586	0.6277427251026843
2023-12-21 05:44:09	147170108.16710398	-0.4559607404315676	0.42769503680457427	-0.7804977634034775	0.4559607404315676	-0.42769503680457427	0.7804977634034775	0.05955830705535595	0.6193704486471787	0.6230240434208956
2023-12-21 05:44:18	147170152.1758057	-0.44884803498753034	0.4276638446631285	-0.7846267121732374	0.44884803498753034	-0.4276638446631285	0.7846267121732374	0.053049926177623136	0.614577910416513	0.618232715124472
2023-12-21 05:44:26	147170196.41569912	-0.4416937680723864	0.42766926973862984	-0.7886733233520987	0.4416937680723864	-0.42766926973862984	0.7886733233520987	0.04658622836369008	0.6097852281379053	0.6134406958221372
2023-12-21 05:44:35	147170243.10923806	-0.4345048992698005	0.4276797198964629	-0.7926509633500886	0.4345048992698005	-0.4276797198964629	0.7926509633500886	0.040145274903207316	0.6049734803160661	0.6086292089863514
2023-12-21 05:44:44	147170287.88648832	-0.4272837155920959	0.4276238630809091	-0.7965967977048193	0.4272837155920959	-0.4276238630809091	0.7965967977048193	0.033665745088639114	0.6000909442707824	0.603746857813517
2023-12-21 05:44:52	147170335.10090944	-0.42002404388594505	0.42758771411365815	-0.8004677065920613	0.42002404388594505	-0.42758771411365815	0.8004677065920613	0.02721863077083381	0.5951977002520485	0.5988533288703212
2023-12-21 05:45:01	147170380.3971671	-0.41273024277567694	0.42763867676978873	-0.8042256579026282	0.41273024277567694	-0.42763867676978873	0.8042256579026282	0.020867321838883235	0.5903469903605078	0.5940015591609751
2023-12-21 05:45:10	147170425.90191078	-0.4054022148075523	0.4276673559376684	-0.8079292524066788	0.4054022148075523	-0.4276673559376684	0.8079292524066788	0.014514769560269982	0.5854570775106847	0.5891103097664043
2023-12-21 05:45:18	147170473.83083275	-0.39804103858942763	0.4276783490387335	-0.8115753577839541	0.39804103858942763	-0.4276783490387335	0.8115753577839541	0.00816605943797899	0.5805321174754923	0.5841837151470504
2023-12-21 05:45:27	147170519.82556823	-0.39064730567451666	0.4276335725506087	-0.8151835438702405	0.39064730567451666	-0.4276335725506087	0.8151835438702405	0.0017882468235631557	0.5755440767606036	0.5791939130511004
2023-12-21 05:45:36	147170568.23064905	-0.3832206136609199	0.4275888348942486	-0.8187244649692149	0.3832206136609199	-0.4275888348942486	0.8187244649692149	-0.004569736857289953	0.5705343494760845	0.5741820447989074
2023-12-21 05:45:44	147170614.7021884	-0.375762413241387	0.42768322788755775	-0.8221250910771967	0.375762413241387	-0.42768322788755775	0.8221250910771967	-0.010784585455937357	0.5656077409280904	0.5692522920995555
