Spacecraft: Sat

Start Time (UTC)            Stop Time (UTC)               Duration (s)    Occ Body        Type        Event Number  Total Duration (s)
11 May 2012 04:14:48.928    11 May 2012 04:15:45.567      56.639182766    Earth           Umbra       1             56.639182766
11 May 2012 05:52:41.931    11 May 2012 05:54:14.424      92.493419617    Earth           Umbra       2             92.493419617
11 May 2012 07:30:41.241    11 May 2012 07:32:36.916      115.67508734    Earth           Umbra       3             115.67508734
11 May 2012 09:08:43.702    11 May 2012 09:10:56.346      132.64383080    Earth           Umbra       4             132.64383080
11 May 2012 10:46:47.772    11 May 2012 10:49:14.334      146.56168713    Earth           Umbra       5             146.56168713
11 May 2012 12:24:51.964    11 May 2012 12:27:32.356      160.39216054    Earth           Umbra       6             160.39216054
11 May 2012 14:02:55.620    11 May 2012 14:05:50.931      175.31151704    Earth           Umbra       7             175.31151704
11 May 2012 15:40:59.489    11 May 2012 15:44:09.147      189.65865809    Earth           Umbra       8             189.65865809
11 May 2012 17:19:04.400    11 May 2012 17:22:26.181      201.78103563    Earth           Umbra       9             201.78103563
11 May 2012 18:57:10.081    11 May 2012 19:00:42.411      212.33004205    Earth           Umbra       10            212.33004205
11 May 2012 20:35:15.974    11 May 2012 20:38:58.460      222.48542507    Earth           Umbra       11            222.48542507
11 May 2012 22:13:22.251    11 May 2012 22:17:14.249      231.99823243    Earth           Umbra       12            231.99823243
11 May 2012 23:51:29.107    11 May 2012 23:55:29.692      240.58573425    Earth           Umbra       13            240.58573425
12 May 2012 01:29:35.975    12 May 2012 01:33:45.274      249.29929435    Earth           Umbra       14            249.29929435
12 May 2012 03:07:42.282    12 May 2012 03:12:01.278      258.99617113    Earth           Umbra       15            258.99617113
12 May 2012 04:45:48.283    12 May 2012 04:50:17.281      268.99863209    Earth           Umbra       16            268.99863209
12 May 2012 06:23:54.598    12 May 2012 06:28:32.775      278.17710650    Earth           Umbra       17            278.17710650
12 May 2012 08:02:01.561    12 May 2012 08:06:47.622      286.06073622    Earth           Umbra       18            286.06073622
12 May 2012 09:40:09.164    12 May 2012 09:45:01.950      292.78524461    Earth           Umbra       19            292.78524461
12 May 2012 11:18:17.036    12 May 2012 11:23:16.184      299.14838055    Earth           Umbra       20            299.14838055
12 May 2012 12:56:24.574    12 May 2012 13:01:30.878      306.30405864    Earth           Umbra       21            306.30405864
12 May 2012 14:34:31.633    12 May 2012 14:39:46.001      314.36762667    Earth           Umbra       22            314.36762667
12 May 2012 16:12:38.757    12 May 2012 16:18:00.897      322.14038424    Earth           Umbra       23            322.14038424
12 May 2012 17:50:46.330    12 May 2012 17:56:15.235      328.90518234    Earth           Umbra       24            328.90518234
12 May 2012 19:28:54.121    12 May 2012 19:34:29.347      335.22602445    Earth           Umbra       25            335.22602445
12 May 2012 21:07:01.952    12 May 2012 21:12:43.474      341.52207447    Earth           Umbra       26            341.52207447
12 May 2012 22:45:10.066    12 May 2012 22:50:57.485      347.41921326    Earth           Umbra       27            347.41921326
13 May 2012 00:23:18.465    13 May 2012 00:29:11.447      352.98199930    Earth           Umbra       28            352.98199930
13 May 2012 02:01:26.651    13 May 2012 02:07:25.685      359.03418590    Earth           Umbra       29            359.03418590
13 May 2012 03:39:34.346    13 May 2012 03:45:40.191      365.84468507    Earth           Umbra       30            365.84468507
13 May 2012 05:17:41.865    13 May 2012 05:23:54.579      372.71385295    Earth           Umbra       31            372.71385295
13 May 2012 06:55:49.645    13 May 2012 07:02:08.580      378.93482102    Earth           Umbra       32            378.93482102
13 May 2012 08:33:57.884    13 May 2012 08:40:22.172      384.28780980    Earth           Umbra       33            384.28780980
13 May 2012 10:12:06.526    13 May 2012 10:18:35.506      388.98037261    Earth           Umbra       34            388.98037261
13 May 2012 11:50:15.216    13 May 2012 11:56:48.966      393.75052188    Earth           Umbra       35            393.75052188
13 May 2012 13:28:23.536    13 May 2012 13:35:02.873      399.33687542    Earth           Umbra       36            399.33687542
13 May 2012 15:06:31.546    13 May 2012 15:13:16.985      405.43894420    Earth           Umbra       37            405.43894420
13 May 2012 16:44:39.703    13 May 2012 16:51:30.789      411.08511089    Earth           Umbra       38            411.08511089
13 May 2012 18:22:48.157    13 May 2012 18:29:44.224      416.06690122    Earth           Umbra       39            416.06690122
13 May 2012 20:00:56.681    13 May 2012 20:07:57.604      420.92282345    Earth           Umbra       40            420.92282345
13 May 2012 21:39:05.270    13 May 2012 21:46:11.001      425.73102289    Earth           Umbra       41            425.73102289
13 May 2012 23:17:14.140    13 May 2012 23:24:24.324      430.18437393    Earth           Umbra       42            430.18437393
14 May 2012 00:55:23.135    14 May 2012 01:02:37.729      434.59389915    Earth           Umbra       43            434.59389915
14 May 2012 02:33:31.816    14 May 2012 02:40:51.413      439.59658054    Earth           Umbra       44            439.59658054
14 May 2012 04:11:40.100    14 May 2012 04:19:05.213      445.11351432    Earth           Umbra       45            445.11351432
14 May 2012 05:49:48.330    14 May 2012 05:57:18.815      450.48477334    Earth           Umbra       46            450.48477334
14 May 2012 07:27:56.831    14 May 2012 07:35:32.089      455.25708608    Earth           Umbra       47            455.25708608
14 May 2012 09:06:05.713    14 May 2012 09:13:45.068      459.35496449    Earth           Umbra       48            459.35496449
14 May 2012 10:44:14.863    14 May 2012 10:51:57.944      463.08073826    Earth           Umbra       49            463.08073826
14 May 2012 12:22:23.926    14 May 2012 12:30:11.064      467.13798781    Earth           Umbra       50            467.13798781
14 May 2012 14:00:32.631    14 May 2012 14:08:24.560      471.92902279    Earth           Umbra       51            471.92902279
14 May 2012 15:38:41.169    14 May 2012 15:46:38.076      476.90687467    Earth           Umbra       52            476.90687467
14 May 2012 17:16:49.901    14 May 2012 17:24:51.258      481.35667011    Earth           Umbra       53            481.35667011
14 May 2012 18:54:58.821    14 May 2012 19:03:04.215      485.39419599    Earth           Umbra       54            485.39419599
14 May 2012 20:33:07.755    14 May 2012 20:41:17.190      489.43419589    Earth           Umbra       55            489.43419589
14 May 2012 22:11:16.814    14 May 2012 22:19:30.163      493.34857569    Earth           Umbra       56            493.34857569
14 May 2012 23:49:26.127    14 May 2012 23:57:43.112      496.98428256    Earth           Umbra       57            496.98428256
15 May 2012 01:27:35.427    15 May 2012 01:35:56.223      500.79641455    Earth           Umbra       58            500.79641455
15 May 2012 03:05:44.364    15 May 2012 03:14:09.560      505.19576016    Earth           Umbra       59            505.19576016
15 May 2012 04:43:53.009    15 May 2012 04:52:22.889      509.87968699    Earth           Umbra       60            509.87968699
15 May 2012 06:22:01.699    15 May 2012 06:30:35.982      514.28372195    Earth           Umbra       61            514.28372195
15 May 2012 08:00:10.666    15 May 2012 08:08:48.798      518.13137415    Earth           Umbra       62            518.13137415
15 May 2012 09:38:19.958    15 May 2012 09:47:01.406      521.44848111    Earth           Umbra       63            521.44848111
15 May 2012 11:16:29.405    15 May 2012 11:25:14.033      524.62863101    Earth           Umbra       64            524.62863101
15 May 2012 12:54:38.671    15 May 2012 13:03:26.967      528.29599004    Earth           Umbra       65            528.29599004
15 May 2012 14:32:47.626    15 May 2012 14:41:40.167      532.54140147    Earth           Umbra       66            532.54140147
15 May 2012 16:10:56.536    15 May 2012 16:19:53.246      536.71037278    Earth           Umbra       67            536.71037278
15 May 2012 17:49:05.644    15 May 2012 17:58:06.018      540.37338569    Earth           Umbra       68            540.37338569
15 May 2012 19:27:14.854    15 May 2012 19:36:18.679      543.82557099    Earth           Umbra       69            543.82557099
15 May 2012 21:05:24.078    15 May 2012 21:14:31.381      547.30270210    Earth           Umbra       70            547.30270210
15 May 2012 22:43:33.481    15 May 2012 22:52:44.068      550.58685750    Earth           Umbra       71            550.58685750
16 May 2012 00:21:43.079    16 May 2012 00:30:56.793      553.71379405    Earth           Umbra       72            553.71379405
16 May 2012 01:59:52.541    16 May 2012 02:09:09.717      557.17620298    Earth           Umbra       73            557.17620298
16 May 2012 03:38:01.641    16 May 2012 03:47:22.784      561.14360596    Earth           Umbra       74            561.14360596
16 May 2012 05:16:10.555    16 May 2012 05:25:35.749      565.19489125    Earth           Umbra       75            565.19489125
16 May 2012 06:54:19.585    16 May 2012 07:03:48.475      568.88916751    Earth           Umbra       76            568.88916751
16 May 2012 08:32:28.894    16 May 2012 08:42:00.969      572.07475863    Earth           Umbra       77            572.07475863
16 May 2012 10:10:38.471    16 May 2012 10:20:13.337      574.86627280    Earth           Umbra       78            574.86627280
16 May 2012 11:48:48.100    16 May 2012 11:58:25.828      577.72813963    Earth           Umbra       79            577.72813963
16 May 2012 13:26:57.490    16 May 2012 13:36:38.635      581.14538781    Earth           Umbra       80            581.14538781
16 May 2012 15:05:06.640    16 May 2012 15:14:51.578      584.93819847    Earth           Umbra       81            584.93819847
16 May 2012 16:43:15.839    16 May 2012 16:53:04.310      588.47033802    Earth           Umbra       82            588.47033802
16 May 2012 18:21:25.210    16 May 2012 18:31:16.798      591.58812845    Earth           Umbra       83            591.58812845
16 May 2012 19:59:34.620    16 May 2012 20:09:29.258      594.63747886    Earth           Umbra       84            594.63747886
16 May 2012 21:37:44.081    16 May 2012 21:47:41.753      597.67120593    Earth           Umbra       85            597.67120593
16 May 2012 23:15:53.753    16 May 2012 23:25:54.239      600.48661921    Earth           Umbra       86            600.48661921
17 May 2012 00:54:03.530    17 May 2012 01:04:06.824      603.29419206    Earth           Umbra       87            603.29419206
17 May 2012 02:32:13.078    17 May 2012 02:42:19.605      606.52658438    Earth           Umbra       88            606.52658438
17 May 2012 04:10:22.301    17 May 2012 04:20:32.434      610.13295186    Earth           Umbra       89            610.13295186
17 May 2012 05:48:31.440    17 May 2012 05:58:45.103      613.66289336    Earth           Umbra       90            613.66289336
17 May 2012 07:26:40.745    17 May 2012 07:36:57.546      616.80077302    Earth           Umbra       91            616.80077302
17 May 2012 09:04:50.320    17 May 2012 09:15:09.805      619.48553799    Earth           Umbra       92            619.48553799
17 May 2012 10:43:00.099    17 May 2012 10:53:22.020      621.92012327    Earth           Umbra       93            621.92012327
17 May 2012 12:21:09.837    17 May 2012 12:31:34.436      624.59989367    Earth           Umbra       94            624.59989367
17 May 2012 13:59:19.313    17 May 2012 14:09:47.132      627.81916967    Earth           Umbra       95            627.81916967
17 May 2012 15:37:28.637    17 May 2012 15:47:59.834      631.19676055    Earth           Umbra       96            631.19676055
17 May 2012 17:15:38.069    17 May 2012 17:26:12.286      634.21639376    Earth           Umbra       97            634.21639376
17 May 2012 18:53:47.626    17 May 2012 19:04:24.575      636.94948313    Earth           Umbra       98            636.94948313
17 May 2012 20:31:57.195    17 May 2012 20:42:36.885      639.69015456    Earth           Umbra       99            639.69015456
17 May 2012 22:10:06.865    17 May 2012 22:20:49.214      642.34894684    Earth           Umbra       100           642.34894684
17 May 2012 23:48:16.744    17 May 2012 23:59:01.562      644.81830172    Earth           Umbra       101           644.81830172
18 May 2012 01:26:26.625    18 May 2012 01:37:14.055      647.43000740    Earth           Umbra       102           647.43000740
18 May 2012 03:04:36.219    18 May 2012 03:15:26.703      650.48381584    Earth           Umbra       103           650.48381584
18 May 2012 04:42:45.554    18 May 2012 04:53:39.313      653.75938145    Earth           Umbra       104           653.75938145
18 May 2012 06:20:54.891    18 May 2012 06:31:51.734      656.84291337    Earth           Umbra       105           656.84291337
18 May 2012 07:59:04.427    18 May 2012 08:10:03.955      659.52794615    Earth           Umbra       106           659.52794615
18 May 2012 09:37:14.213    18 May 2012 09:48:16.040      661.82721450    Earth           Umbra       107           661.82721450
18 May 2012 11:15:24.134    18 May 2012 11:26:28.164      664.02959896    Earth           Umbra       108           664.02959896
18 May 2012 12:53:33.932    18 May 2012 13:04:40.538      666.60553141    Earth           Umbra       109           666.60553141
18 May 2012 14:31:43.483    18 May 2012 14:42:53.114      669.63145828    Earth           Umbra       110           669.63145828
18 May 2012 16:09:52.970    18 May 2012 16:21:05.587      672.61678803    Earth           Umbra       111           672.61678803
18 May 2012 17:48:02.589    18 May 2012 17:59:17.819      675.22954921    Earth           Umbra       112           675.22954921
18 May 2012 19:26:12.281    18 May 2012 19:37:29.967      677.68538544    Earth           Umbra       113           677.68538544
18 May 2012 21:04:21.991    18 May 2012 21:15:42.153      680.16258673    Earth           Umbra       114           680.16258673
18 May 2012 22:42:31.852    18 May 2012 22:53:54.351      682.49914051    Earth           Umbra       115           682.49914051
19 May 2012 00:20:41.882    19 May 2012 00:32:06.607      684.72512296    Earth           Umbra       116           684.72512296
19 May 2012 01:58:51.812    19 May 2012 02:10:19.029      687.21732366    Earth           Umbra       117           687.21732366
19 May 2012 03:37:01.436    19 May 2012 03:48:31.541      690.10507517    Earth           Umbra       118           690.10507517
19 May 2012 05:15:10.882    19 May 2012 05:26:43.948      693.06569517    Earth           Umbra       119           693.06569517
19 May 2012 06:53:20.401    19 May 2012 07:04:56.161      695.76036473    Earth           Umbra       120           695.76036473
19 May 2012 08:31:30.135    19 May 2012 08:43:08.204      698.06932927    Earth           Umbra       121           698.06932927
19 May 2012 10:09:40.090    19 May 2012 10:21:20.166      700.07639851    Earth           Umbra       122           700.07639851
19 May 2012 11:47:50.102    19 May 2012 11:59:32.244      702.14156628    Earth           Umbra       123           702.14156628
19 May 2012 13:25:59.934    19 May 2012 13:37:44.582      704.64845019    Earth           Umbra       124           704.64845019
19 May 2012 15:04:09.560    19 May 2012 15:15:57.022      707.46235347    Earth           Umbra       125           707.46235347
19 May 2012 16:42:19.201    19 May 2012 16:54:09.284      710.08297676    Earth           Umbra       126           710.08297676
19 May 2012 18:20:28.966    19 May 2012 18:32:21.348      712.38204427    Earth           Umbra       127           712.38204427
19 May 2012 19:58:38.764    19 May 2012 20:10:33.391      714.62708213    Earth           Umbra       128           714.62708213
19 May 2012 21:36:48.610    19 May 2012 21:48:45.471      716.86121462    Earth           Umbra       129           716.86121462
19 May 2012 23:14:58.640    19 May 2012 23:26:57.568      718.92816679    Earth           Umbra       130           718.92816679
20 May 2012 00:53:08.769    20 May 2012 01:05:09.766      720.99635708    Earth           Umbra       131           720.99635708
20 May 2012 02:31:18.711    20 May 2012 02:43:22.119      723.40801607    Earth           Umbra       132           723.40801607
20 May 2012 04:09:28.367    20 May 2012 04:21:34.489      726.12208145    Earth           Umbra       133           726.12208145
20 May 2012 05:47:37.928    20 May 2012 05:59:46.709      728.78126192    Earth           Umbra       134           728.78126192
20 May 2012 07:25:47.614    20 May 2012 07:37:58.748      731.13440685    Earth           Umbra       135           731.13440685
20 May 2012 09:03:57.520    20 May 2012 09:16:10.649      733.12980157    Earth           Umbra       136           733.12980157
20 May 2012 10:42:07.604    20 May 2012 10:54:22.531      734.92634213    Earth           Umbra       137           734.92634213
20 May 2012 12:20:17.669    20 May 2012 12:32:34.592      736.92293189    Earth           Umbra       138           736.92293189
20 May 2012 13:58:27.522    20 May 2012 14:10:46.884      739.36206697    Earth           Umbra       139           739.36206697
20 May 2012 15:36:37.233    20 May 2012 15:48:59.173      741.93962887    Earth           Umbra       140           741.93962887
20 May 2012 17:14:47.014    20 May 2012 17:27:11.249      744.23466112    Earth           Umbra       141           744.23466112
20 May 2012 18:52:56.891    20 May 2012 19:05:23.189      746.29844682    Earth           Umbra       142           746.29844682
20 May 2012 20:31:06.781    20 May 2012 20:43:35.149      748.36712211    Earth           Umbra       143           748.36712211
20 May 2012 22:09:16.765    20 May 2012 22:21:47.136      750.37080171    Earth           Umbra       144           750.37080171
20 May 2012 23:47:26.935    20 May 2012 23:59:59.160      752.22546500    Earth           Umbra       145           752.22546500
21 May 2012 01:25:37.117    21 May 2012 01:38:11.319      754.20185239    Earth           Umbra       146           754.20185239
21 May 2012 03:03:47.051    21 May 2012 03:16:23.594      756.54291480    Earth           Umbra       147           756.54291480
21 May 2012 04:41:56.748    21 May 2012 04:54:35.817      759.06855301    Earth           Umbra       148           759.06855301
21 May 2012 06:20:06.429    21 May 2012 06:32:47.871      761.44193772    Earth           Umbra       149           761.44193772
21 May 2012 07:58:16.270    21 May 2012 08:10:59.764      763.49394706    Earth           Umbra       150           763.49394706
21 May 2012 09:36:26.323    21 May 2012 09:49:11.555      765.23186794    Earth           Umbra       151           765.23186794
21 May 2012 11:14:36.502    21 May 2012 11:27:23.393      766.89089038    Earth           Umbra       152           766.89089038
21 May 2012 12:52:46.590    21 May 2012 13:05:35.451      768.86104227    Earth           Umbra       153           768.86104227
21 May 2012 14:30:56.465    21 May 2012 14:43:47.676      771.21037447    Earth           Umbra       154           771.21037447
21 May 2012 16:09:06.271    21 May 2012 16:21:59.805      773.53444624    Earth           Umbra       155           773.53444624
21 May 2012 17:47:16.172    21 May 2012 18:00:11.726      775.55367689    Earth           Umbra       156           775.55367689
21 May 2012 19:25:26.135    21 May 2012 19:38:23.576      777.44167051    Earth           Umbra       157           777.44167051
21 May 2012 21:03:36.117    21 May 2012 21:16:35.463      779.34603965    Earth           Umbra       158           779.34603965
21 May 2012 22:41:46.236    21 May 2012 22:54:47.372      781.13558090    Earth           Umbra       159           781.13558090
22 May 2012 00:19:56.513    22 May 2012 00:32:59.351      782.83785742    Earth           Umbra       160           782.83785742
22 May 2012 01:58:06.708    22 May 2012 02:11:11.474      784.76601880    Earth           Umbra       161           784.76601880
22 May 2012 03:36:16.632    22 May 2012 03:49:23.658      787.02638140    Earth           Umbra       162           787.02638140
22 May 2012 05:14:26.385    22 May 2012 05:27:35.735      789.35023566    Earth           Umbra       163           789.35023566
22 May 2012 06:52:36.187    22 May 2012 07:05:47.643      791.45607536    Earth           Umbra       164           791.45607536
22 May 2012 08:30:46.169    22 May 2012 08:43:59.412      793.24289176    Earth           Umbra       165           793.24289176
22 May 2012 10:08:56.347    22 May 2012 10:22:11.125      794.77781510    Earth           Umbra       166           794.77781510
22 May 2012 11:47:06.587    22 May 2012 12:00:22.949      796.36210324    Earth           Umbra       167           796.36210324
22 May 2012 13:25:16.679    22 May 2012 13:38:35.000      798.32163012    Earth           Umbra       168           798.32163012
22 May 2012 15:03:26.587    22 May 2012 15:16:47.134      800.54687359    Earth           Umbra       169           800.54687359
22 May 2012 16:41:36.491    22 May 2012 16:54:59.106      802.61522450    Earth           Umbra       170           802.61522450
22 May 2012 18:19:46.493    22 May 2012 18:33:10.907      804.41334924    Earth           Umbra       171           804.41334924
22 May 2012 19:57:56.525    22 May 2012 20:11:22.689      806.16371599    Earth           Umbra       172           806.16371599
22 May 2012 21:36:06.605    22 May 2012 21:49:34.509      807.90401974    Earth           Umbra       173           807.90401974
22 May 2012 23:14:16.852    22 May 2012 23:27:46.358      809.50544123    Earth           Umbra       174           809.50544123
23 May 2012 00:52:27.197    23 May 2012 01:05:58.309      811.11203330    Earth           Umbra       175           811.11203330
23 May 2012 02:30:37.379    23 May 2012 02:44:10.391      813.01258783    Earth           Umbra       176           813.01258783
23 May 2012 04:08:47.299    23 May 2012 04:22:22.470      815.17124735    Earth           Umbra       177           815.17124735
23 May 2012 05:46:57.122    23 May 2012 06:00:34.408      817.28576138    Earth           Umbra       178           817.28576138
23 May 2012 07:25:07.044    23 May 2012 07:38:46.188      819.14377974    Earth           Umbra       179           819.14377974
23 May 2012 09:03:17.157    23 May 2012 09:16:57.857      820.69967052    Earth           Umbra       180           820.69967052
23 May 2012 10:41:27.434    23 May 2012 10:55:09.520      822.08625303    Earth           Umbra       181           822.08625303
23 May 2012 12:19:37.705    23 May 2012 12:33:21.350      823.64450844    Earth           Umbra       182           823.64450844
23 May 2012 13:57:47.795    23 May 2012 14:11:33.381      825.58544258    Earth           Umbra       183           825.58544258
23 May 2012 15:35:57.750    23 May 2012 15:49:45.401      827.65127012    Earth           Umbra       184           827.65127012
23 May 2012 17:14:07.752    23 May 2012 17:27:57.231      829.47898224    Earth           Umbra       185           829.47898224
23 May 2012 18:52:17.833    23 May 2012 19:06:08.940      831.10778489    Earth           Umbra       186           831.10778489
23 May 2012 20:30:27.929    23 May 2012 20:44:20.668      832.73844486    Earth           Umbra       187           832.73844486
23 May 2012 22:08:38.114    23 May 2012 22:22:32.427      834.31327161    Earth           Umbra       188           834.31327161
23 May 2012 23:46:48.472    24 May 2012 00:00:44.235      835.76301135    Earth           Umbra       189           835.76301135
24 May 2012 01:24:58.847    24 May 2012 01:38:56.168      837.32072959    Earth           Umbra       190           837.32072959
24 May 2012 03:03:09.002    24 May 2012 03:17:08.196      839.19388693    Earth           Umbra       191           839.19388693
24 May 2012 04:41:18.934    24 May 2012 04:55:20.161      841.22709136    Earth           Umbra       192           841.22709136
24 May 2012 06:19:28.838    24 May 2012 06:33:31.970      843.13158559    Earth           Umbra       193           843.13158559
24 May 2012 07:57:38.878    24 May 2012 08:11:43.640      844.76193910    Earth           Umbra       194           844.76193910
24 May 2012 09:35:49.108    24 May 2012 09:49:55.230      846.12230124    Earth           Umbra       195           846.12230124
24 May 2012 11:13:59.458    24 May 2012 11:28:06.872      847.41423562    Earth           Umbra       196           847.41423562
24 May 2012 12:52:09.737    24 May 2012 13:06:18.714      848.97703927    Earth           Umbra       197           848.97703927
24 May 2012 14:30:19.828    24 May 2012 14:44:30.701      850.87324170    Earth           Umbra       198           850.87324170
24 May 2012 16:08:29.843    24 May 2012 16:22:42.596      852.75289009    Earth           Umbra       199           852.75289009
24 May 2012 17:46:39.934    24 May 2012 18:00:54.303      854.36981987    Earth           Umbra       200           854.36981987
24 May 2012 19:24:50.077    24 May 2012 19:39:05.948      855.87092412    Earth           Umbra       201           855.87092412
24 May 2012 21:03:00.242    24 May 2012 21:17:17.626      857.38426553    Earth           Umbra       202           857.38426553
24 May 2012 22:41:10.536    24 May 2012 22:55:29.334      858.79855296    Earth           Umbra       203           858.79855296
25 May 2012 00:19:20.978    25 May 2012 00:33:41.118      860.13987696    Earth           Umbra       204           860.13987696
25 May 2012 01:57:31.352    25 May 2012 02:11:53.032      861.68032419    Earth           Umbra       205           861.68032419
25 May 2012 03:35:41.478    25 May 2012 03:50:04.989      863.51111698    Earth           Umbra       206           863.51111698
25 May 2012 05:13:51.438    25 May 2012 05:28:16.837      865.39837760    Earth           Umbra       207           865.39837760
25 May 2012 06:52:01.433    25 May 2012 07:06:28.531      867.09794122    Earth           Umbra       208           867.09794122
25 May 2012 08:30:11.586    25 May 2012 08:44:40.108      868.52121478    Earth           Umbra       209           868.52121478
25 May 2012 10:08:21.917    25 May 2012 10:22:51.642      869.72459508    Earth           Umbra       210           869.72459508
25 May 2012 11:46:32.314    25 May 2012 12:01:03.285      870.97101730    Earth           Umbra       211           870.97101730
25 May 2012 13:24:42.586    25 May 2012 13:39:15.134      872.54845952    Earth           Umbra       212           872.54845952
25 May 2012 15:02:52.688    25 May 2012 15:17:27.051      874.36376632    Earth           Umbra       213           874.36376632
25 May 2012 16:41:02.773    25 May 2012 16:55:38.819      876.04541676    Earth           Umbra       214           876.04541676
25 May 2012 18:19:12.940    25 May 2012 18:33:50.430      877.49001954    Earth           Umbra       215           877.49001954
25 May 2012 19:57:23.135    25 May 2012 20:12:02.025      878.89030490    Earth           Umbra       216           878.89030490
25 May 2012 21:35:33.377    25 May 2012 21:50:13.658      880.28043295    Earth           Umbra       217           880.28043295
25 May 2012 23:13:43.777    25 May 2012 23:28:25.327      881.54992070    Earth           Umbra       218           881.54992070
26 May 2012 00:51:54.272    26 May 2012 01:06:37.099      882.82667681    Earth           Umbra       219           882.82667681
26 May 2012 02:30:04.622    26 May 2012 02:44:48.986      884.36379695    Earth           Umbra       220           884.36379695
26 May 2012 04:08:14.728    26 May 2012 04:23:00.856      886.12876172    Earth           Umbra       221           886.12876172
26 May 2012 05:46:24.734    26 May 2012 06:01:12.590      887.85613461    Earth           Umbra       222           887.85613461
26 May 2012 07:24:34.823    26 May 2012 07:39:24.183      889.35969622    Earth           Umbra       223           889.35969622
26 May 2012 09:02:45.084    26 May 2012 09:17:35.682      890.59803220    Earth           Umbra       224           890.59803220
26 May 2012 10:40:55.498    26 May 2012 10:55:47.184      891.68649284    Earth           Umbra       225           891.68649284
26 May 2012 12:19:05.916    26 May 2012 12:33:58.843      892.92702908    Earth           Umbra       226           892.92702908
26 May 2012 13:57:16.174    26 May 2012 14:12:10.684      894.50928953    Earth           Umbra       227           894.50928953
26 May 2012 15:35:26.303    26 May 2012 15:50:22.509      896.20674279    Earth           Umbra       228           896.20674279
26 May 2012 17:13:36.462    26 May 2012 17:28:34.157      897.69568406    Earth           Umbra       229           897.69568406
26 May 2012 18:51:46.690    26 May 2012 19:06:45.697      899.00718054    Earth           Umbra       230           899.00718054
26 May 2012 20:29:56.935    26 May 2012 20:44:57.253      900.31796069    Earth           Umbra       231           900.31796069
26 May 2012 22:08:07.264    26 May 2012 22:23:08.843      901.57868987    Earth           Umbra       232           901.57868987
26 May 2012 23:46:17.758    27 May 2012 00:01:20.488      902.73026121    Earth           Umbra       233           902.73026121
27 May 2012 01:24:28.273    27 May 2012 01:39:32.253      903.97999983    Earth           Umbra       234           903.97999983
27 May 2012 03:02:38.586    27 May 2012 03:17:44.097      905.51098315    Earth           Umbra       235           905.51098315
27 May 2012 04:40:48.687    27 May 2012 04:55:55.872      907.18471835    Earth           Umbra       236           907.18471835
27 May 2012 06:18:58.754    27 May 2012 06:34:07.500      908.74550185    Earth           Umbra       237           908.74550185
27 May 2012 07:57:08.940    27 May 2012 08:12:19.004      910.06428273    Earth           Umbra       238           910.06428273
27 May 2012 09:35:19.299    27 May 2012 09:50:30.442      911.14312671    Earth           Umbra       239           911.14312671
27 May 2012 11:13:29.775    27 May 2012 11:28:41.935      912.16042782    Earth           Umbra       240           912.16042782
27 May 2012 12:51:40.194    27 May 2012 13:06:53.615      913.42039697    Earth           Umbra       241           913.42039697
27 May 2012 14:29:50.442    27 May 2012 14:45:05.423      914.98165416    Earth           Umbra       242           914.98165416
27 May 2012 16:08:00.611    27 May 2012 16:23:17.143      916.53198773    Earth           Umbra       243           916.53198773
27 May 2012 17:46:10.840    27 May 2012 18:01:28.689      917.84849135    Earth           Umbra       244           917.84849135
27 May 2012 19:24:21.117    27 May 2012 19:39:40.177      919.05952130    Earth           Umbra       245           919.05952130
27 May 2012 21:02:31.418    27 May 2012 21:17:51.697      920.27953140    Earth           Umbra       246           920.27953140
27 May 2012 22:40:41.841    27 May 2012 22:56:03.252      921.41114302    Earth           Umbra       247           921.41114302
28 May 2012 00:18:52.406    28 May 2012 00:34:14.886      922.47945723    Earth           Umbra       248           922.47945723
28 May 2012 01:57:02.913    28 May 2012 02:12:26.641      923.72784050    Earth           Umbra       249           923.72784050
28 May 2012 03:35:13.188    28 May 2012 03:50:38.425      925.23691311    Earth           Umbra       250           925.23691311
28 May 2012 05:13:23.303    28 May 2012 05:28:50.100      926.79720973    Earth           Umbra       251           926.79720973
28 May 2012 06:51:33.441    28 May 2012 07:07:01.632      928.19080978    Earth           Umbra       252           928.19080978
28 May 2012 08:29:43.722    28 May 2012 08:45:13.060      929.33789293    Earth           Umbra       253           929.33789293
28 May 2012 10:07:54.169    28 May 2012 10:23:24.457      930.28735437    Earth           Umbra       254           930.28735437
28 May 2012 11:46:04.684    28 May 2012 12:01:35.959      931.27513096    Earth           Umbra       255           931.27513096
28 May 2012 13:24:15.091    28 May 2012 13:39:47.653      932.56242061    Earth           Umbra       256           932.56242061
28 May 2012 15:02:25.337    28 May 2012 15:17:59.405      934.06756106    Earth           Umbra       257           934.06756106
28 May 2012 16:40:35.559    28 May 2012 16:56:11.015      935.45518555    Earth           Umbra       258           935.45518555
28 May 2012 18:18:45.850    28 May 2012 18:34:22.479      936.62899984    Earth           Umbra       259           936.62899984
28 May 2012 19:56:56.169    28 May 2012 20:12:33.929      937.76066081    Earth           Umbra       260           937.76066081
28 May 2012 21:35:06.534    28 May 2012 21:50:45.416      938.88181464    Earth           Umbra       261           938.88181464
28 May 2012 23:13:17.051    28 May 2012 23:28:56.946      939.89502203    Earth           Umbra       262           939.89502203
