Spacecraft: Sat

Start Time (UTC)            Stop Time (UTC)               Duration (s)    Occ Body        Type        Event Number  Total Duration (s)
17 Sep 2023 21:21:11.059    17 Sep 2023 21:49:48.548      1717.4892503    Earth           Umbra       2688          1717.4892503
17 Sep 2023 22:58:08.522    17 Sep 2023 23:26:45.988      1717.4660355    Earth           Umbra       2689          1717.4660355
18 Sep 2023 00:35:05.976    18 Sep 2023 01:03:43.400      1717.4240267    Earth           Umbra       2690          1717.4240267
18 Sep 2023 02:12:03.394    18 Sep 2023 02:40:40.735      1717.3407951    Earth           Umbra       2691          1717.3407951
18 Sep 2023 03:49:00.758    18 Sep 2023 04:17:38.011      1717.2523878    Earth           Umbra       2692          1717.2523878
18 Sep 2023 05:25:58.077    18 Sep 2023 05:54:35.259      1717.1822017    Earth           Umbra       2693          1717.1822017
18 Sep 2023 07:02:55.415    18 Sep 2023 07:31:32.520      1717.1054526    Earth           Umbra       2694          1717.1054526
18 Sep 2023 08:39:52.849    18 Sep 2023 09:08:29.858      1717.0096550    Earth           Umbra       2695          1717.0096550
18 Sep 2023 10:16:50.350    18 Sep 2023 10:45:27.280      1716.9294760    Earth           Umbra       2696          1716.9294760
18 Sep 2023 11:53:47.801    18 Sep 2023 12:22:24.694      1716.8928400    Earth           Umbra       2697          1716.8928400
18 Sep 2023 13:30:45.147    18 Sep 2023 13:59:22.026      1716.8786484    Earth           Umbra       2698          1716.8786484
18 Sep 2023 15:07:42.455    18 Sep 2023 15:36:19.300      1716.8454893    Earth           Umbra       2699          1716.8454893
18 Sep 2023 16:44:39.799    18 Sep 2023 17:13:16.570      1716.7707692    Earth           Umbra       2700          1716.7707692
18 Sep 2023 18:21:37.187    18 Sep 2023 18:50:13.851      1716.6645172    Earth           Umbra       2701          1716.6645172
18 Sep 2023 19:58:34.604    18 Sep 2023 20:27:11.172      1716.5685719    Earth           Umbra       2702          1716.5685719
18 Sep 2023 21:35:32.050    18 Sep 2023 22:04:08.571      1716.5210603    Earth           Umbra       2703          1716.5210603
18 Sep 2023 23:12:29.513    18 Sep 2023 23:41:06.017      1716.5037730    Earth           Umbra       2704          1716.5037730
19 Sep 2023 00:49:26.963    19 Sep 2023 01:18:03.424      1716.4607587    Earth           Umbra       2705          1716.4607587
19 Sep 2023 02:26:24.373    19 Sep 2023 02:55:00.752      1716.3788504    Earth           Umbra       2706          1716.3788504
19 Sep 2023 04:03:21.728    19 Sep 2023 04:31:58.026      1716.2975433    Earth           Umbra       2707          1716.2975433
19 Sep 2023 05:40:19.044    19 Sep 2023 06:08:55.276      1716.2328632    Earth           Umbra       2708          1716.2328632
19 Sep 2023 07:17:16.392    19 Sep 2023 07:45:52.549      1716.1571114    Earth           Umbra       2709          1716.1571114
19 Sep 2023 08:54:13.840    19 Sep 2023 09:22:49.905      1716.0652139    Earth           Umbra       2710          1716.0652139
19 Sep 2023 10:31:11.341    19 Sep 2023 10:59:47.336      1715.9956257    Earth           Umbra       2711          1715.9956257
19 Sep 2023 12:08:08.775    19 Sep 2023 12:36:44.745      1715.9697661    Earth           Umbra       2712          1715.9697661
19 Sep 2023 13:45:06.108    19 Sep 2023 14:13:42.069      1715.9602956    Earth           Umbra       2713          1715.9602956
19 Sep 2023 15:22:03.418    19 Sep 2023 15:50:39.344      1715.9266397    Earth           Umbra       2714          1715.9266397
19 Sep 2023 16:59:00.769    19 Sep 2023 17:27:36.619      1715.8504834    Earth           Umbra       2715          1715.8504834
19 Sep 2023 18:35:58.161    19 Sep 2023 19:04:33.908      1715.7469380    Earth           Umbra       2716          1715.7469380
19 Sep 2023 20:12:55.582    19 Sep 2023 20:41:31.242      1715.6608275    Earth           Umbra       2717          1715.6608275
19 Sep 2023 21:49:53.031    19 Sep 2023 22:18:28.656      1715.6251533    Earth           Umbra       2718          1715.6251533
19 Sep 2023 23:26:50.494    19 Sep 2023 23:55:26.106      1715.6127388    Earth           Umbra       2719          1715.6127388
20 Sep 2023 01:03:47.937    20 Sep 2023 01:32:23.506      1715.5685717    Earth           Umbra       2720          1715.5685717
20 Sep 2023 02:40:45.339    20 Sep 2023 03:09:20.828      1715.4890575    Earth           Umbra       2721          1715.4890575
20 Sep 2023 04:17:42.686    20 Sep 2023 04:46:18.101      1715.4152954    Earth           Umbra       2722          1715.4152954
20 Sep 2023 05:54:40.000    20 Sep 2023 06:23:15.355      1715.3554794    Earth           Umbra       2723          1715.3554794
20 Sep 2023 07:31:37.360    20 Sep 2023 08:00:12.640      1715.2807611    Earth           Umbra       2724          1715.2807611
20 Sep 2023 09:08:34.821    20 Sep 2023 09:37:10.015      1715.1940131    Earth           Umbra       2725          1715.1940131
20 Sep 2023 10:45:32.317    20 Sep 2023 11:14:07.453      1715.1358178    Earth           Umbra       2726          1715.1358178
20 Sep 2023 12:22:29.734    20 Sep 2023 12:51:04.854      1715.1202403    Earth           Umbra       2727          1715.1202403
20 Sep 2023 13:59:27.056    20 Sep 2023 14:28:02.171      1715.1146646    Earth           Umbra       2728          1715.1146646
20 Sep 2023 15:36:24.368    20 Sep 2023 16:04:59.449      1715.0802190    Earth           Umbra       2729          1715.0802190
20 Sep 2023 17:13:21.727    20 Sep 2023 17:41:56.730      1715.0030390    Earth           Umbra       2730          1715.0030390
20 Sep 2023 18:50:19.123    20 Sep 2023 19:18:54.026      1714.9033287    Earth           Umbra       2731          1714.9033287
20 Sep 2023 20:27:16.546    20 Sep 2023 20:55:51.374      1714.8280880    Earth           Umbra       2732          1714.8280880
20 Sep 2023 22:04:13.998    20 Sep 2023 22:32:48.802      1714.8039579    Earth           Umbra       2733          1714.8039579
20 Sep 2023 23:41:11.459    21 Sep 2023 00:09:46.254      1714.7953628    Earth           Umbra       2734          1714.7953628
21 Sep 2023 01:18:08.896    21 Sep 2023 01:46:43.647      1714.7501169    Earth           Umbra       2735          1714.7501169
21 Sep 2023 02:55:06.289    21 Sep 2023 03:23:40.964      1714.6740954    Earth           Umbra       2736          1714.6740954
21 Sep 2023 04:32:03.627    21 Sep 2023 05:00:38.235      1714.6081171    Earth           Umbra       2737          1714.6081171
21 Sep 2023 06:09:00.941    21 Sep 2023 06:37:35.494      1714.5524989    Earth           Umbra       2738          1714.5524989
21 Sep 2023 07:45:58.314    21 Sep 2023 08:14:32.793      1714.4790735    Earth           Umbra       2739          1714.4790735
21 Sep 2023 09:22:55.786    21 Sep 2023 09:51:30.185      1714.3987829    Earth           Umbra       2740          1714.3987829
21 Sep 2023 10:59:53.276    21 Sep 2023 11:28:27.628      1714.3525792    Earth           Umbra       2741          1714.3525792
21 Sep 2023 12:36:50.674    21 Sep 2023 13:05:25.021      1714.3466464    Earth           Umbra       2742          1714.3466464
21 Sep 2023 14:13:47.987    21 Sep 2023 14:42:22.332      1714.3441853    Earth           Umbra       2743          1714.3441853
21 Sep 2023 15:50:45.304    21 Sep 2023 16:19:19.613      1714.3087524    Earth           Umbra       2744          1714.3087524
21 Sep 2023 17:27:42.668    21 Sep 2023 17:56:16.899      1714.2310689    Earth           Umbra       2745          1714.2310689
21 Sep 2023 19:04:40.067    21 Sep 2023 19:33:14.204      1714.1363953    Earth           Umbra       2746          1714.1363953
21 Sep 2023 20:41:37.494    21 Sep 2023 21:10:11.567      1714.0729341    Earth           Umbra       2747          1714.0729341
21 Sep 2023 22:18:34.948    21 Sep 2023 22:47:09.008      1714.0598436    Earth           Umbra       2748          1714.0598436
21 Sep 2023 23:55:32.405    22 Sep 2023 00:24:06.459      1714.0540607    Earth           Umbra       2749          1714.0540607
22 Sep 2023 01:32:29.836    22 Sep 2023 02:01:03.844      1714.0080226    Earth           Umbra       2750          1714.0080226
22 Sep 2023 03:09:27.220    22 Sep 2023 03:38:01.156      1713.9365790    Earth           Umbra       2751          1713.9365790
22 Sep 2023 04:46:24.549    22 Sep 2023 05:14:58.428      1713.8784191    Earth           Umbra       2752          1713.8784191
22 Sep 2023 06:23:21.865    22 Sep 2023 06:51:55.692      1713.8263641    Earth           Umbra       2753          1713.8263641
22 Sep 2023 08:00:19.252    22 Sep 2023 08:28:53.007      1713.7547107    Earth           Umbra       2754          1713.7547107
22 Sep 2023 09:37:16.732    22 Sep 2023 10:05:50.415      1713.6821927    Earth           Umbra       2755          1713.6821927
22 Sep 2023 11:14:14.212    22 Sep 2023 11:42:47.860      1713.6483645    Earth           Umbra       2756          1713.6483645
22 Sep 2023 12:51:11.592    22 Sep 2023 13:19:45.243      1713.6513295    Earth           Umbra       2757          1713.6513295
22 Sep 2023 14:28:08.898    22 Sep 2023 14:56:42.550      1713.6512657    Earth           Umbra       2758          1713.6512657
22 Sep 2023 16:05:06.220    22 Sep 2023 16:33:39.834      1713.6147475    Earth           Umbra       2759          1713.6147475
22 Sep 2023 17:42:03.589    22 Sep 2023 18:10:37.126      1713.5371931    Earth           Umbra       2760          1713.5371931
22 Sep 2023 19:19:00.991    22 Sep 2023 19:47:34.440      1713.4488056    Earth           Umbra       2761          1713.4488056
22 Sep 2023 20:55:58.421    22 Sep 2023 21:24:31.819      1713.3978721    Earth           Umbra       2762          1713.3978721
22 Sep 2023 22:32:55.876    22 Sep 2023 23:01:29.271      1713.3951296    Earth           Umbra       2763          1713.3951296
23 Sep 2023 00:09:53.329    23 Sep 2023 00:38:26.721      1713.3912396    Earth           Umbra       2764          1713.3912396
23 Sep 2023 01:46:50.753    23 Sep 2023 02:15:24.097      1713.3449092    Earth           Umbra       2765          1713.3449092
23 Sep 2023 03:23:48.126    23 Sep 2023 03:52:21.406      1713.2790633    Earth           Umbra       2766          1713.2790633
23 Sep 2023 05:00:45.449    23 Sep 2023 05:29:18.677      1713.2285666    Earth           Umbra       2767          1713.2285666
23 Sep 2023 06:37:42.768    23 Sep 2023 07:06:15.948      1713.1795130    Earth           Umbra       2768          1713.1795130
23 Sep 2023 08:14:40.169    23 Sep 2023 08:43:13.279      1713.1103271    Earth           Umbra       2769          1713.1103271
23 Sep 2023 09:51:37.655    23 Sep 2023 10:20:10.702      1713.0468574    Earth           Umbra       2770          1713.0468574
23 Sep 2023 11:28:35.121    23 Sep 2023 11:57:08.147      1713.0255678    Earth           Umbra       2771          1713.0255678
23 Sep 2023 13:05:32.484    23 Sep 2023 13:34:05.521      1713.0366055    Earth           Umbra       2772          1713.0366055
23 Sep 2023 14:42:29.786    23 Sep 2023 15:11:02.824      1713.0382969    Earth           Umbra       2773          1713.0382969
23 Sep 2023 16:19:27.113    23 Sep 2023 16:48:00.113      1713.0006950    Earth           Umbra       2774          1713.0006950
23 Sep 2023 17:56:24.487    23 Sep 2023 18:24:57.411      1712.9240185    Earth           Umbra       2775          1712.9240185
23 Sep 2023 19:33:21.891    23 Sep 2023 20:01:54.734      1712.8431935    Earth           Umbra       2776          1712.8431935
23 Sep 2023 21:10:19.324    23 Sep 2023 21:38:52.129      1712.8053565    Earth           Umbra       2777          1712.8053565
23 Sep 2023 22:47:16.779    23 Sep 2023 23:15:49.591      1712.8121018    Earth           Umbra       2778          1712.8121018
24 Sep 2023 00:24:14.227    24 Sep 2023 00:52:47.036      1712.8093198    Earth           Umbra       2779          1712.8093198
24 Sep 2023 02:01:11.642    24 Sep 2023 02:29:44.405      1712.7633817    Earth           Umbra       2780          1712.7633817
24 Sep 2023 03:38:09.006    24 Sep 2023 04:06:41.710      1712.7040501    Earth           Umbra       2781          1712.7040501
24 Sep 2023 05:15:06.321    24 Sep 2023 05:43:38.982      1712.6608906    Earth           Umbra       2782          1712.6608906
24 Sep 2023 06:52:03.647    24 Sep 2023 07:20:36.261      1712.6144012    Earth           Umbra       2783          1712.6144012
24 Sep 2023 08:29:01.061    24 Sep 2023 08:57:33.609      1712.5485757    Earth           Umbra       2784          1712.5485757
24 Sep 2023 10:05:58.550    24 Sep 2023 10:34:31.045      1712.4953416    Earth           Umbra       2785          1712.4953416
24 Sep 2023 11:42:56.001    24 Sep 2023 12:11:28.487      1712.4865400    Earth           Umbra       2786          1712.4865400
24 Sep 2023 13:19:53.347    24 Sep 2023 13:48:25.852      1712.5047810    Earth           Umbra       2787          1712.5047810
24 Sep 2023 14:56:50.646    24 Sep 2023 15:25:23.154      1712.5076747    Earth           Umbra       2788          1712.5076747
24 Sep 2023 16:33:47.978    24 Sep 2023 17:02:20.448      1712.4690917    Earth           Umbra       2789          1712.4690917
24 Sep 2023 18:10:45.356    24 Sep 2023 18:39:17.751      1712.3941534    Earth           Umbra       2790          1712.3941534
24 Sep 2023 19:47:42.763    24 Sep 2023 20:16:15.085      1712.3221678    Earth           Umbra       2791          1712.3221678
24 Sep 2023 21:24:40.198    24 Sep 2023 21:53:12.496      1712.2977897    Earth           Umbra       2792          1712.2977897
24 Sep 2023 23:01:37.652    24 Sep 2023 23:30:09.965      1712.3130308    Earth           Umbra       2793          1712.3130308
25 Sep 2023 00:38:35.094    25 Sep 2023 01:07:07.405      1712.3107410    Earth           Umbra       2794          1712.3107410
25 Sep 2023 02:15:32.500    25 Sep 2023 02:44:04.767      1712.2660420    Earth           Umbra       2795          1712.2660420
25 Sep 2023 03:52:29.854    25 Sep 2023 04:21:02.068      1712.2140020    Earth           Umbra       2796          1712.2140020
25 Sep 2023 05:29:27.164    25 Sep 2023 05:57:59.342      1712.1777167    Earth           Umbra       2797          1712.1777167
25 Sep 2023 07:06:24.496    25 Sep 2023 07:34:56.630      1712.1335125    Earth           Umbra       2798          1712.1335125
25 Sep 2023 08:43:21.924    25 Sep 2023 09:11:53.996      1712.0721060    Earth           Umbra       2799          1712.0721060
25 Sep 2023 10:20:19.413    25 Sep 2023 10:48:51.443      1712.0301721    Earth           Umbra       2800          1712.0301721
25 Sep 2023 11:57:16.846    25 Sep 2023 12:25:48.880      1712.0336032    Earth           Umbra       2801          1712.0336032
25 Sep 2023 13:34:14.177    25 Sep 2023 14:02:46.235      1712.0581696    Earth           Umbra       2802          1712.0581696
25 Sep 2023 15:11:11.475    25 Sep 2023 15:39:43.537      1712.0618038    Earth           Umbra       2803          1712.0618038
25 Sep 2023 16:48:08.813    25 Sep 2023 17:16:40.836      1712.0224467    Earth           Umbra       2804          1712.0224467
25 Sep 2023 18:25:06.194    25 Sep 2023 18:53:38.145      1711.9502185    Earth           Umbra       2805          1711.9502185
25 Sep 2023 20:02:03.603    25 Sep 2023 20:30:35.492      1711.8883226    Earth           Umbra       2806          1711.8883226
25 Sep 2023 21:39:01.040    25 Sep 2023 22:07:32.918      1711.8775414    Earth           Umbra       2807          1711.8775414
25 Sep 2023 23:15:58.492    25 Sep 2023 23:44:30.392      1711.9001989    Earth           Umbra       2808          1711.9001989
26 Sep 2023 00:52:55.928    26 Sep 2023 01:21:27.826      1711.8979827    Earth           Umbra       2809          1711.8979827
26 Sep 2023 02:29:53.324    26 Sep 2023 02:58:25.180      1711.8554914    Earth           Umbra       2810          1711.8554914
26 Sep 2023 04:06:50.667    26 Sep 2023 04:35:22.478      1711.8113516    Earth           Umbra       2811          1711.8113516
26 Sep 2023 05:43:47.973    26 Sep 2023 06:12:19.754      1711.7813814    Earth           Umbra       2812          1711.7813814
26 Sep 2023 07:20:45.314    26 Sep 2023 07:49:17.053      1711.7393770    Earth           Umbra       2813          1711.7393770
26 Sep 2023 08:57:42.753    26 Sep 2023 09:26:14.437      1711.6835797    Earth           Umbra       2814          1711.6835797
26 Sep 2023 10:34:40.239    26 Sep 2023 11:03:11.893      1711.6538445    Earth           Umbra       2815          1711.6538445
26 Sep 2023 12:11:37.654    26 Sep 2023 12:40:09.323      1711.6690756    Earth           Umbra       2816          1711.6690756
26 Sep 2023 13:48:34.971    26 Sep 2023 14:17:06.670      1711.6991012    Earth           Umbra       2817          1711.6991012
26 Sep 2023 15:25:32.270    26 Sep 2023 15:54:03.973      1711.7031182    Earth           Umbra       2818          1711.7031182
26 Sep 2023 17:02:29.613    26 Sep 2023 17:31:01.277      1711.6632974    Earth           Umbra       2819          1711.6632974
26 Sep 2023 18:39:26.997    26 Sep 2023 19:07:58.592      1711.5948533    Earth           Umbra       2820          1711.5948533
26 Sep 2023 20:16:24.407    26 Sep 2023 20:44:55.952      1711.5442322    Earth           Umbra       2821          1711.5442322
26 Sep 2023 21:53:21.845    26 Sep 2023 22:21:53.392      1711.5469627    Earth           Umbra       2822          1711.5469627
26 Sep 2023 23:30:19.294    26 Sep 2023 23:58:50.870      1711.5759098    Earth           Umbra       2823          1711.5759098
27 Sep 2023 01:07:16.722    27 Sep 2023 01:35:48.296      1711.5735681    Earth           Umbra       2824          1711.5735681
27 Sep 2023 02:44:14.109    27 Sep 2023 03:12:45.643      1711.5343323    Earth           Umbra       2825          1711.5343323
27 Sep 2023 04:21:11.442    27 Sep 2023 04:49:42.940      1711.4985157    Earth           Umbra       2826          1711.4985157
27 Sep 2023 05:58:08.744    27 Sep 2023 06:26:40.219      1711.4742457    Earth           Umbra       2827          1711.4742457
27 Sep 2023 07:35:06.096    27 Sep 2023 08:03:37.530      1711.4345674    Earth           Umbra       2828          1711.4345674
27 Sep 2023 09:12:03.545    27 Sep 2023 09:40:34.931      1711.3856558    Earth           Umbra       2829          1711.3856558
27 Sep 2023 10:49:01.024    27 Sep 2023 11:17:32.393      1711.3688277    Earth           Umbra       2830          1711.3688277
27 Sep 2023 12:25:58.420    27 Sep 2023 12:54:29.815      1711.3952681    Earth           Umbra       2831          1711.3952681
27 Sep 2023 14:02:55.725    27 Sep 2023 14:31:27.155      1711.4299308    Earth           Umbra       2832          1711.4299308
27 Sep 2023 15:39:53.026    27 Sep 2023 16:08:24.460      1711.4340648    Earth           Umbra       2833          1711.4340648
27 Sep 2023 17:16:50.374    27 Sep 2023 17:45:21.768      1711.3942025    Earth           Umbra       2834          1711.3942025
27 Sep 2023 18:53:47.759    27 Sep 2023 19:22:19.090      1711.3307153    Earth           Umbra       2835          1711.3307153
27 Sep 2023 20:30:45.171    27 Sep 2023 20:59:16.464      1711.2924545    Earth           Umbra       2836          1711.2924545
27 Sep 2023 22:07:42.610    27 Sep 2023 22:36:13.918      1711.3083796    Earth           Umbra       2837          1711.3083796
27 Sep 2023 23:44:40.054    28 Sep 2023 00:13:11.397      1711.3424885    Earth           Umbra       2838          1711.3424885
28 Sep 2023 01:21:37.475    28 Sep 2023 01:50:08.815      1711.3400506    Earth           Umbra       2839          1711.3400506
28 Sep 2023 02:58:34.851    28 Sep 2023 03:27:06.156      1711.3051506    Earth           Umbra       2840          1711.3051506
28 Sep 2023 04:35:32.173    28 Sep 2023 05:04:03.451      1711.2778810    Earth           Umbra       2841          1711.2778810
28 Sep 2023 06:12:29.475    28 Sep 2023 06:41:00.734      1711.2586895    Earth           Umbra       2842          1711.2586895
28 Sep 2023 07:49:26.837    28 Sep 2023 08:17:58.059      1711.2216854    Earth           Umbra       2843          1711.2216854
28 Sep 2023 09:26:24.295    28 Sep 2023 09:54:55.476      1711.1809732    Earth           Umbra       2844          1711.1809732
28 Sep 2023 11:03:21.764    28 Sep 2023 11:31:52.942      1711.1775480    Earth           Umbra       2845          1711.1775480
28 Sep 2023 12:40:19.140    28 Sep 2023 13:08:50.355      1711.2144836    Earth           Umbra       2846          1711.2144836
28 Sep 2023 14:17:16.436    28 Sep 2023 14:45:47.689      1711.2530185    Earth           Umbra       2847          1711.2530185
28 Sep 2023 15:54:13.739    28 Sep 2023 16:22:44.996      1711.2570990    Earth           Umbra       2848          1711.2570990
28 Sep 2023 17:31:11.092    28 Sep 2023 17:59:42.309      1711.2177280    Earth           Umbra       2849          1711.2177280
28 Sep 2023 19:08:08.478    28 Sep 2023 19:36:39.639      1711.1604411    Earth           Umbra       2850          1711.1604411
28 Sep 2023 20:45:05.892    28 Sep 2023 21:13:37.027      1711.1354906    Earth           Umbra       2851          1711.1354906
28 Sep 2023 22:22:03.330    28 Sep 2023 22:50:34.494      1711.1640728    Earth           Umbra       2852          1711.1640728
28 Sep 2023 23:59:00.769    29 Sep 2023 00:27:31.971      1711.2022606    Earth           Umbra       2853          1711.2022606
29 Sep 2023 01:35:58.180    29 Sep 2023 02:04:29.380      1711.1999799    Earth           Umbra       2854          1711.1999799
29 Sep 2023 03:12:55.545    29 Sep 2023 03:41:26.716      1711.1704774    Earth           Umbra       2855          1711.1704774
29 Sep 2023 04:49:52.858    29 Sep 2023 05:18:24.010      1711.1517797    Earth           Umbra       2856          1711.1517797
29 Sep 2023 06:26:50.161    29 Sep 2023 06:55:21.298      1711.1370854    Earth           Umbra       2857          1711.1370854
29 Sep 2023 08:03:47.535    29 Sep 2023 08:32:18.638      1711.1033204    Earth           Umbra       2858          1711.1033204
29 Sep 2023 09:40:44.998    29 Sep 2023 10:09:16.070      1711.0721039    Earth           Umbra       2859          1711.0721039
29 Sep 2023 11:17:42.455    29 Sep 2023 11:46:13.537      1711.0823483    Earth           Umbra       2860          1711.0823483
29 Sep 2023 12:54:39.811    29 Sep 2023 13:23:10.940      1711.1289684    Earth           Umbra       2861          1711.1289684
29 Sep 2023 14:31:37.099    29 Sep 2023 15:00:08.269      1711.1706807    Earth           Umbra       2862          1711.1706807
29 Sep 2023 16:08:34.406    29 Sep 2023 16:37:05.581      1711.1746292    Earth           Umbra       2863          1711.1746292
29 Sep 2023 17:45:31.762    29 Sep 2023 18:14:02.898      1711.1363946    Earth           Umbra       2864          1711.1363946
29 Sep 2023 19:22:29.149    29 Sep 2023 19:51:00.236      1711.0866004    Earth           Umbra       2865          1711.0866004
29 Sep 2023 20:59:26.563    29 Sep 2023 21:27:57.639      1711.0757362    Earth           Umbra       2866          1711.0757362
29 Sep 2023 22:36:24.000    29 Sep 2023 23:04:55.117      1711.1162286    Earth           Umbra       2867          1711.1162286
30 Sep 2023 00:13:21.433    30 Sep 2023 00:41:52.591      1711.1575041    Earth           Umbra       2868          1711.1575041
30 Sep 2023 01:50:18.835    30 Sep 2023 02:18:49.991      1711.1558375    Earth           Umbra       2869          1711.1558375
30 Sep 2023 03:27:16.189    30 Sep 2023 03:55:47.321      1711.1327305    Earth           Umbra       2870          1711.1327305
30 Sep 2023 05:04:13.493    30 Sep 2023 05:32:44.615      1711.1224387    Earth           Umbra       2871          1711.1224387
30 Sep 2023 06:41:10.798    30 Sep 2023 07:09:41.909      1711.1117408    Earth           Umbra       2872          1711.1117408
30 Sep 2023 08:18:08.183    30 Sep 2023 08:46:39.265      1711.0819742    Earth           Umbra       2873          1711.0819742
30 Sep 2023 09:55:05.650    30 Sep 2023 10:23:36.712      1711.0614792    Earth           Umbra       2874          1711.0614792
30 Sep 2023 11:32:03.091    30 Sep 2023 12:00:34.176      1711.0854346    Earth           Umbra       2875          1711.0854346
30 Sep 2023 13:09:00.428    30 Sep 2023 13:37:31.569      1711.1408595    Earth           Umbra       2876          1711.1408595
30 Sep 2023 14:45:57.711    30 Sep 2023 15:14:28.896      1711.1851273    Earth           Umbra       2877          1711.1851273
30 Sep 2023 16:22:55.022    30 Sep 2023 16:51:26.211      1711.1889544    Earth           Umbra       2878          1711.1889544
30 Sep 2023 17:59:52.380    30 Sep 2023 18:28:23.533      1711.1526060    Earth           Umbra       2879          1711.1526060
30 Sep 2023 19:36:49.768    30 Sep 2023 20:05:20.880      1711.1116179    Earth           Umbra       2880          1711.1116179
30 Sep 2023 21:13:47.183    30 Sep 2023 21:42:18.298      1711.1154133    Earth           Umbra       2881          1711.1154133
30 Sep 2023 22:50:44.618    30 Sep 2023 23:19:15.784      1711.1668828    Earth           Umbra       2882          1711.1668828
01 Oct 2023 00:27:42.043    01 Oct 2023 00:56:13.254      1711.2103780    Earth           Umbra       2883          1711.2103780
01 Oct 2023 02:04:39.435    01 Oct 2023 02:33:10.645      1711.2099693    Earth           Umbra       2884          1711.2099693
01 Oct 2023 03:41:36.777    01 Oct 2023 04:10:07.971      1711.1941341    Earth           Umbra       2885          1711.1941341
01 Oct 2023 05:18:34.073    01 Oct 2023 05:47:05.265      1711.1919087    Earth           Umbra       2886          1711.1919087
01 Oct 2023 06:55:31.382    01 Oct 2023 07:24:02.567      1711.1848261    Earth           Umbra       2887          1711.1848261
01 Oct 2023 08:32:28.779    01 Oct 2023 09:00:59.939      1711.1599904    Earth           Umbra       2888          1711.1599904
01 Oct 2023 10:09:26.246    01 Oct 2023 10:37:57.397      1711.1513239    Earth           Umbra       2889          1711.1513239
01 Oct 2023 11:46:23.669    01 Oct 2023 12:14:54.858      1711.1888017    Earth           Umbra       2890          1711.1888017
01 Oct 2023 13:23:20.989    01 Oct 2023 13:51:52.241      1711.2521148    Earth           Umbra       2891          1711.2521148
01 Oct 2023 15:00:18.267    01 Oct 2023 15:28:49.565      1711.2983958    Earth           Umbra       2892          1711.2983958
01 Oct 2023 16:37:15.582    01 Oct 2023 17:05:46.884      1711.3021928    Earth           Umbra       2893          1711.3021928
01 Oct 2023 18:14:12.943    01 Oct 2023 18:42:44.211      1711.2685812    Earth           Umbra       2894          1711.2685812
01 Oct 2023 19:51:10.331    01 Oct 2023 20:19:41.568      1711.2376975    Earth           Umbra       2895          1711.2376975
01 Oct 2023 21:28:07.746    01 Oct 2023 21:56:39.002      1711.2564895    Earth           Umbra       2896          1711.2564895
01 Oct 2023 23:05:05.177    01 Oct 2023 23:33:36.495      1711.3178510    Earth           Umbra       2897          1711.3178510
02 Oct 2023 00:42:02.595    02 Oct 2023 01:10:33.958      1711.3628553    Earth           Umbra       2898          1711.3628553
02 Oct 2023 02:18:59.976    02 Oct 2023 02:47:31.340      1711.3644926    Earth           Umbra       2899          1711.3644926
02 Oct 2023 03:55:57.306    02 Oct 2023 04:24:28.662      1711.3566531    Earth           Umbra       2900          1711.3566531
02 Oct 2023 05:32:54.595    02 Oct 2023 06:01:25.957      1711.3620157    Earth           Umbra       2901          1711.3620157
02 Oct 2023 07:09:51.909    02 Oct 2023 07:38:23.268      1711.3583136    Earth           Umbra       2902          1711.3583136
02 Oct 2023 08:46:49.317    02 Oct 2023 09:15:20.656      1711.3394751    Earth           Umbra       2903          1711.3394751
02 Oct 2023 10:23:46.781    02 Oct 2023 10:52:18.124      1711.3435745    Earth           Umbra       2904          1711.3435745
02 Oct 2023 12:00:44.185    02 Oct 2023 12:29:15.579      1711.3941780    Earth           Umbra       2905          1711.3941780
02 Oct 2023 13:37:41.488    02 Oct 2023 14:06:12.953      1711.4644474    Earth           Umbra       2906          1711.4644474
02 Oct 2023 15:14:38.764    02 Oct 2023 15:43:10.277      1711.5122739    Earth           Umbra       2907          1711.5122739
02 Oct 2023 16:51:36.083    02 Oct 2023 17:20:07.600      1711.5162130    Earth           Umbra       2908          1711.5162130
02 Oct 2023 18:28:33.445    02 Oct 2023 18:57:04.931      1711.4862915    Earth           Umbra       2909          1711.4862915
02 Oct 2023 20:05:30.833    02 Oct 2023 20:34:02.299      1711.4667595    Earth           Umbra       2910          1711.4667595
02 Oct 2023 21:42:28.247    02 Oct 2023 22:10:59.748      1711.5006311    Earth           Umbra       2911          1711.5006311
02 Oct 2023 23:19:25.674    02 Oct 2023 23:47:57.245      1711.5706808    Earth           Umbra       2912          1711.5706808
03 Oct 2023 00:56:23.084    03 Oct 2023 01:24:54.700      1711.6166742    Earth           Umbra       2913          1711.6166742
03 Oct 2023 02:33:20.453    03 Oct 2023 03:01:52.074      1711.6212497    Earth           Umbra       2914          1711.6212497
03 Oct 2023 04:10:17.771    03 Oct 2023 04:38:49.393      1711.6219412    Earth           Umbra       2915          1711.6219412
03 Oct 2023 05:47:15.054    03 Oct 2023 06:15:46.689      1711.6343057    Earth           Umbra       2916          1711.6343057
03 Oct 2023 07:24:12.376    03 Oct 2023 07:52:44.010      1711.6339266    Earth           Umbra       2917          1711.6339266
03 Oct 2023 09:01:09.793    03 Oct 2023 09:29:41.415      1711.6222370    Earth           Umbra       2918          1711.6222370
03 Oct 2023 10:38:07.251    03 Oct 2023 11:06:38.890      1711.6398466    Earth           Umbra       2919          1711.6398466
