Fecha	Distancia	angCara_+X	angCara_+Y	angCara_+Z	angCara_-X	angCara_-Y	angCara_-Z	angPanel_1	angPanel_2	angPanel_3
2023-12-21 00:07:55	147175995.0228764	96.19102682534798	64.71907724265317	26.1334350909693	83.80897317465202	115.28092275734684	153.8665649090307	34.19260787373488	66.80603602818057	67.09643118489974
2023-12-21 00:08:03	147175929.02037907	96.6654472450054	64.71324375989131	26.272347751420895	83.33455275499462	115.28675624010869	153.72765224857912	33.763501753590205	66.45902535687395	66.74864622322688
2023-12-21 00:08:12	147175865.6374467	97.14013649918813	64.71646299716119	26.411648482120246	82.85986350081187	115.28353700283881	153.58835151787974	33.33883097970784	66.11789929181786	66.4067182391777
2023-12-21 00:08:21	147175799.7919665	97.61514859829602	64.7187077257009	26.561014901414335	82.384851401704	115.2812922742991	153.43898509858568	32.91366773547614	65.77529967832949	66.06330521418863
2023-12-21 00:08:29	147175733.933647	98.09036752818798	64.71816655180831	26.722012138509452	81.90963247181205	115.2818334481917	153.27798786149054	32.48720155812243	65.42997474771754	65.7171586384471
2023-12-21 00:08:38	147175670.7465073	98.56495202472897	64.71574023838205	26.893299082985937	81.43504797527105	115.28425976161793	153.10670091701405	32.0606238718101	65.08319232256898	65.36954633179707
2023-12-21 00:08:47	147175605.1371805	99.03885220775592	64.72026977038384	27.066219122370374	80.96114779224409	115.27973022961615	152.93378087762963	31.63854661837707	64.74154515311118	65.0270456022526
2023-12-21 00:08:55	147175542.19891632	99.51310798480444	64.71216081845041	27.2596747010584	80.48689201519556	115.28783918154957	152.7403252989416	31.209917910498238	64.38974848013324	64.67440429033498
2023-12-21 00:09:04	147175476.7473819	99.9876507201173	64.71991360725436	27.44642071077529	80.01234927988271	115.28008639274563	152.5535792892247	30.789688483849165	64.04904380609997	64.33281311928481
2023-12-21 00:09:12	147175411.3747245	100.4616512284983	64.71494416841287	27.653020637610453	79.53834877150172	115.28505583158714	152.34697936238956	30.363608279134823	63.69875479422601	63.98164851412996
2023-12-21 00:09:21	147175348.76476762	100.93505278557717	64.71598843654274	27.861568363129255	79.06494721442284	115.28401156345727	152.13843163687073	29.941660890939765	63.352911174959885	63.6349062890965
2023-12-21 00:09:30	147175283.55016005	101.40886605825656	64.71321558087227	28.081570089366284	78.59113394174345	115.28678441912774	151.91842991063373	29.517703879489474	63.00341821713604	63.28450775229651
2023-12-21 00:09:38	147175218.5472054	101.88203656676012	64.71544673100017	28.304156700681872	78.11796343323988	115.28455326899983	151.69584329931814	29.09751212600987	62.65769221761218	62.937854550076736
2023-12-21 00:09:47	147175156.30453935	102.35558015723556	64.71301488279583	28.538608540674158	77.64441984276445	115.28698511720418	151.46139145932585	28.674900764708685	62.30770494723813	62.58693463052136
2023-12-21 00:09:56	147175091.55031416	102.82866775279561	64.71641939956464	28.774674734749468	77.1713322472044	115.28358060043536	151.22532526525055	28.25648760153502	61.96201999073259	62.24029289512081
2023-12-21 00:10:04	147175029.46635693	103.3010912963942	64.714189025158	29.02259126745265	76.69890870360581	115.285810974842	150.97740873254736	27.836043697686378	61.612093379175974	61.88940793237036
2023-12-21 00:10:13	147174964.96552315	103.77299823711485	64.71683748339788	29.27264481304071	76.22700176288515	115.28316251660215	150.7273551869593	27.419445011755794	61.26582700375385	61.54216059675879
2023-12-21 00:10:22	147174900.67323163	104.24526425179424	64.71388460332211	29.53465030882574	75.75473574820577	115.2861153966779	150.46534969117428	26.99991900076561	60.91457266300858	61.189921553897825
2023-12-21 00:10:30	147174839.05061084	104.71806157167521	64.71592213175042	29.798994739417	75.28193842832479	115.28407786824958	150.201005260583	26.583515918139454	60.566323948441365	60.84066254462845
2023-12-21 00:10:39	147174774.95716342	105.18931781022931	64.71221960115713	30.07396551467359	74.81068218977072	115.28778039884288	149.92603448532643	26.165781865035196	60.21436665854523	60.487695470728504
2023-12-21 00:10:48	147174713.6766842	105.66101847729652	64.71256880905246	30.351774688429852	74.33898152270348	115.28743119094756	149.64822531157017	25.750829015559678	59.864787126353384	60.13708216233216
2023-12-21 00:10:56	147174649.96551538	106.13220213872094	64.71679190103703	30.631919833663304	73.86779786127906	115.283208098963	149.3680801663367	25.339534938359602	59.51819947695158	59.78943874843862
2023-12-21 00:11:05	147174586.3339963	106.60274299874777	64.71448658000128	30.923324599876192	73.39725700125226	115.28551341999876	149.0766754001238	24.925681680975977	59.166610204964854	59.43679379079857
2023-12-21 00:11:13	147174525.55461246	107.0737961999867	64.71618815399817	31.21727951730979	72.92620380001331	115.28381184600183	148.78272048269022	24.5147995379023	58.81737316806315	59.08647604298776
2023-12-21 00:11:22	147174462.30795878	107.5444031841592	64.72171755337119	31.51325587156095	72.45559681584082	115.27828244662882	148.48674412843906	24.107771758903926	58.47110175252195	58.739100972252494
2023-12-21 00:11:31	147174399.26984584	108.0144281534519	64.72076547288924	31.819949527546495	71.9855718465481	115.27923452711076	148.1800504724535	23.698215700421276	58.11979383589253	58.38668902871955
2023-12-21 00:11:39	147174338.99414316	108.48372075925323	64.71251515005194	32.137716819511176	71.51627924074677	115.28748484994806	147.86228318048882	23.285636044885873	57.762863627144206	58.028656841346844
2023-12-21 00:11:48	147174276.34089294	108.9526273202633	64.71745415890456	32.44906621072183	71.04737267973671	115.28254584109544	147.5509337892782	22.883201449103215	57.41630445340826	57.68095119032972
2023-12-21 00:11:57	147174216.35537222	109.42197518547566	64.71609055631407	32.771144206475405	70.57802481452434	115.28390944368593	147.22885579352462	22.477527806389066	57.0640463609021	57.32754317879651
